Time,LIMS:1110SUEZ0002.SALT,LIMS:1110SUEZ0005.SALT,LIMS:1110SUEZ0005.BSW CRUDE,LIMS:1110SUEZ0007.SALT,LIMS:1110SUEZ0010.BSW CRUDE,LIMS:1110SUEZ0010.SALT,LIMS:1110SUEZ0016.Cl,LIMS:1110SUEZ0016.pH,LIMS:1110SUEZ0016.Tfe
2022-12-01 00:00:00,,,,,,,,,0.2666666731238365
2022-12-01 12:00:00,,0.46000000834465027,,,0.10000000149011612,,,,
2022-12-02 00:00:00,,,0.10000000149011612,,,0.5416666766007742,,,
2022-12-02 12:00:00,,0.4099999964237213,,,,,,,0.800000011920929
2022-12-03 00:00:00,,,0.10000000149011612,1.1450000206629436,,,,,0.7666666805744171
2022-12-03 12:00:00,,0.3700000047683716,,,0.10000000149011612,,,5.619999885559082,
2022-12-04 00:00:00,,,,,,0.47999998927116394,23.0,,0.6000000238418579
2022-12-04 12:00:00,,,0.10000000149011612,,,,,5.619999885559082,
2022-12-05 00:00:00,,,,,,0.4599999934434891,,5.608333269755046,0.6333333551883698
2022-12-05 12:00:00,0.8399999737739563,,,1.090000033378601,0.05000000074505806,,24.0,5.550000190734863,
2022-12-06 00:00:00,0.7766666462024053,0.2733333334326744,,,0.058333334202567734,0.35000001390775043,,,0.7666666805744171
2022-12-06 12:00:00,,,,,0.10000000149011612,,22.0,5.579999923706055,0.6000000238418579
2022-12-07 00:00:00,0.5666666775941849,,,0.7450000047683716,,,21.833333333333332,5.574999968210856,
2022-12-07 12:00:00,1.100000023841858,0.33000001311302185,,,,0.46000000834465027,,5.550000190734863,
2022-12-08 00:00:00,1.051666686932246,0.33666667838891345,0.058333334202567734,1.25000003973643,,,,5.610000133514404,0.5333333536982536
2022-12-08 12:00:00,,0.3700000047683716,,0.8999999761581421,,0.4300000071525574,,,0.20000000298023224
2022-12-09 00:00:00,0.8383333384990692,0.3733333349227905,0.09583333507180214,0.8549999793370565,0.10000000149011612,,,5.8616665204366045,0.2666666731238365
2022-12-09 12:00:00,,0.38999998569488525,0.07500000298023224,0.6299999952316284,,,,5.619999885559082,
2022-12-10 00:00:00,1.075000007947286,,0.07916666939854622,,0.10000000149011612,,21.333333333333332,5.62666654586792,
2022-12-10 12:00:00,,0.4000000059604645,,,0.10000000149011612,0.46000000834465027,,5.659999847412109,0.6000000238418579
2022-12-11 00:00:00,,0.4000000059604645,0.10000000149011612,,0.10000000149011612,0.46000000834465027,23.0,,
2022-12-11 12:00:00,,0.4000000059604645,0.10000000149011612,,0.10000000149011612,0.46000000834465027,,5.659999847412109,0.6000000238418579
2022-12-12 00:00:00,1.4066666265328724,0.4033333361148834,0.10000000149011612,,,,23.333333333333332,5.6533331871032715,
2022-12-12 12:00:00,,0.41999998688697815,0.10000000149011612,,0.10000000149011612,0.47999998927116394,25.0,,0.4000000059604645
2022-12-13 00:00:00,,,0.09583333507180214,,,0.476666659116745,24.833333333333332,,
2022-12-13 12:00:00,1.190000057220459,0.4000000059604645,,0.949999988079071,,0.46000000834465027,,5.559999942779541,0.6000000238418579
2022-12-14 00:00:00,1.1266667147477467,,0.07500000298023224,0.949999988079071,,0.43333334227403003,23.833333333333332,,
2022-12-14 12:00:00,0.8100000023841858,0.25999999046325684,0.07500000298023224,,0.07500000298023224,,23.0,5.650000095367432,
2022-12-15 00:00:00,0.82000000278155,,0.07916666939854622,0.9433333277702332,0.07916666939854622,,,5.726666768391927,0.7000000104308128
2022-12-15 12:00:00,0.8700000047683716,0.25,0.10000000149011612,0.9100000262260437,0.10000000149011612,,,6.110000133514404,
2022-12-16 00:00:00,0.850000003973643,0.25333333512147266,,0.9050000210603079,0.10000000149011612,,,6.1183334191640215,
2022-12-16 12:00:00,0.75,0.27000001072883606,0.10000000149011612,,,0.3499999940395355,23.0,6.159999847412109,0.20000000298023224
2022-12-17 00:00:00,,,,,,0.35499999423821765,,6.136666536331177,0.20000000298023224
2022-12-17 12:00:00,,0.25,0.10000000149011612,,0.10000000149011612,,,,
2022-12-18 00:00:00,0.800000011920929,,0.10000000149011612,,0.10000000149011612,0.3799999952316284,24.0,6.019999980926514,
2022-12-18 12:00:00,0.800000011920929,,,,,,24.0,6.019999980926514,0.20000000298023224
2022-12-19 00:00:00,,,0.10000000149011612,0.9616666734218597,0.10000000149011612,0.3833333303531011,,6.051666657129924,0.23333333681027094
2022-12-19 12:00:00,,,,1.1699999570846558,,,25.0,6.210000038146973,0.4000000059604645
2022-12-20 00:00:00,,0.3316666583220164,0.10000000149011612,1.1949999729792278,,0.4100000063578288,25.333333333333332,,
2022-12-20 12:00:00,0.9800000190734863,0.38999998569488525,0.10000000149011612,1.3200000524520874,0.10000000149011612,,27.0,,
2022-12-21 00:00:00,0.9683333535989126,0.38499999046325684,0.10000000149011612,1.2700000405311584,0.10000000149011612,,26.833333333333332,6.073333501815796,0.43333334227403003
2022-12-21 12:00:00,0.9100000262260437,,0.10000000149011612,,0.10000000149011612,0.4099999964237213,,6.090000152587891,0.6000000238418579
2022-12-22 00:00:00,0.9150000214576721,0.35833334426085156,0.10000000149011612,,,0.41333333154519397,26.333333333333332,6.066666762034099,0.6000000238418579
2022-12-22 12:00:00,,,,1.1299999952316284,0.10000000149011612,0.4300000071525574,28.0,,0.6000000238418579
2022-12-23 00:00:00,0.921666661898295,0.3449999938408534,0.10000000149011612,1.1049999992052715,,0.42500000695387524,27.833333333333332,,
2022-12-23 12:00:00,0.8299999833106995,0.3199999928474426,,,0.10000000149011612,,,5.96999979019165,0.800000011920929
2022-12-24 00:00:00,0.8483333190282186,,,,0.10000000149011612,,,,0.7000000104308128
2022-12-24 12:00:00,0.9399999976158142,,,,0.10000000149011612,,,,0.20000000298023224
2022-12-25 00:00:00,,0.3499999940395355,,1.059999942779541,0.10000000149011612,,,5.849999904632568,
2022-12-25 12:00:00,0.9399999976158142,0.3499999940395355,,,,,26.0,5.849999904632568,0.20000000298023224
2022-12-26 00:00:00,0.9183333317438761,0.34166666368643445,0.10000000149011612,1.0399999519189198,,0.41333332161108655,25.666666666666668,,
2022-12-26 12:00:00,,,0.10000000149011612,0.9399999976158142,0.10000000149011612,0.3799999952316284,24.0,,
2022-12-27 00:00:00,,0.2966666767994563,0.10000000149011612,,,,24.0,5.991666873296102,0.6000000238418579
2022-12-27 12:00:00,,,,0.8500000238418579,,,24.0,,0.6000000238418579
2022-12-28 00:00:00,,0.2916666666666667,,0.8783333500226339,,,,5.788333495457967,0.6333333551883698
